"data_date";"key";"date";"schools_closed";"schools_closed_perc";"schools_limited";"schools_limited_perc";"schools_limited_distance";"schools_limited_distance_perc";"schools_total";"students_infected";"students_infected_perc";"students_quarantine";"students_quarantine_perc";"students_total";"teacher_infected";"teacher_infected_perc";"teacher_quarantine";"teacher_quarantine_perc";"teacher_total";"students_perc";"teacher_perc"
"2022-01-27";"bl_st";"2022-01-29";"5";"7,14285714285714e-01";"43";"6,14285714285714e+00";"42";"6,00000000000000e+00";"700";"4168";"2,14014674998588e+00";"3483";"1,78841917711152e+00";"194753";"219";"1,55363223609535e+00";"102";"7,23609534619750e-01";"14096";"2,140146749985879726";"1,55363223609534606"
"2022-01-27";"bl_sh";"2022-01-29";"0";"0,00000000000000e+00";"25";"2,79642058165548e+00";"25";"2,79642058165548e+00";"894";"4527";"1,19405898287381e+00";"4907";"1,29428924872140e+00";"379127";"278";"8,97758832267648e-01";"195";"6,29722921914358e-01";"30966";"1,194058982873812846";"0,89775883226764841"
"2022-01-27";"bl_th";"2022-01-29";"0";"0,00000000000000e+00";"148";"1,52577319587629e+01";"102";"1,05154639175258e+01";"970";"1916";"7,66461316905352e-01";"5819";"2,32778622289783e+00";"249980";"132";"6,30553167096589e-01";"188";"8,98060571319385e-01";"20934";"0,766461316905352463";"0,63055316709658926"
"2022-01-27";"bereinigter_anteil";NA;NA;"5,79134607429470e-02";NA;"7,62289446545205e+00";NA;"8,81085282272310e+00";NA;NA;"2,34641037076175e+00";NA;"3,16706928305232e+00";NA;NA;"1,50499780859878e+00";NA;"9,11039443383603e-01";NA;NA;NA
"2022-01-27";"bereinigte_bezugsgrosse";NA;NA;"2,41740000000000e+04";NA;"2,32720000000000e+04";NA;"1,41530000000000e+04";NA;NA;"9,63740200000000e+06";NA;"8,53666200000000e+06";NA;NA;"8,48772000000000e+05";NA;"7,52547000000000e+05";NA;NA;NA
"2022-01-20";"bl_bw";"2022-01-21";"0";NA;"0";NA;"149";"3,35661184951566e+00";"4439";"12716";"8,66667121037601e-01";"12669";"8,63463805947261e-01";"1467230";"861";"6,25018148029850e-01";"591";"4,29019425651151e-01";"137756";"0,866667121037601462";"0,62501814802984990"
"2022-01-20";"bl_by";"2022-01-22";"3";"4,99833388870377e-02";"412";"6,86437854048650e+00";NA;NA;"6002";"23356";"1,44347749773336e+00";"36218";"2,23839133468518e+00";"1618037";"1511";"9,01664289678301e-01";"571";"3,40734817608412e-01";"167579";"1,443477497733364645";"0,90166428967830092"
"2022-01-20";"bl_be";"2022-01-22";"0";"0,00000000000000e+00";"173";"1,91796008869180e+01";"173";"1,91796008869180e+01";"902";"14807";"3,22747989772854e+00";"20941";"4,56450709382949e+00";"458779";"1615";"3,17625771938796e+00";"616";"1,21150139637336e+00";"50846";"3,227479897728535718";"3,17625771938795598"
"2022-01-20";"bl_bb";"2022-01-22";"0";"0,00000000000000e+00";"35";"3,79198266522210e+00";"35";"3,79198266522210e+00";"923";"6969";"2,34094726234464e+00";"8421";"2,82868659724555e+00";"297700";"512";"2,04800000000000e+00";"281";"1,12400000000000e+00";"25000";"2,340947262344642343";"2,04800000000000004"
"2022-01-20";"bl_hb";"2022-01-22";"0";"0,00000000000000e+00";"46";"2,55555555555556e+01";"46";"2,55555555555556e+01";"180";"797";"9,38972667295005e-01";"2887";"3,40127238454288e+00";"84880";"27";"2,58521639218690e-01";"124";"1,18728456530065e+00";"10444";"0,938972667295004726";"0,25852163921869015"
"2022-01-20";"bl_hh";"2022-01-22";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"473";"8792";"3,41813884050759e+00";NA;NA;"257216";"244";"1,10517256997916e+00";"0";"0,00000000000000e+00";"22078";"3,418138840507588760";"1,10517256997916480"
"2022-01-20";"bl_he";"2022-01-22";"1";"5,54016620498615e-02";"56";"3,10249307479224e+00";"56";"3,10249307479224e+00";"1805";"9731";"1,27972119936875e+00";"3530";"4,64229352972120e-01";"760400";"682";"1,10122555747525e+00";"246";"3,97216256801925e-01";"61931";"1,279721199368753171";"1,10122555747525475"
"2022-01-20";"bl_mv";"2022-01-22";"0";"0,00000000000000e+00";"11";"2,20000000000000e+00";"11";"2,20000000000000e+00";"500";"1645";"9,96365838885524e-01";"2272";"1,37613567534827e+00";"165100";"46";"3,43283582089552e-01";"0";"0,00000000000000e+00";"13400";"0,996365838885523991";"0,34328358208955223"
"2022-01-20";"bl_ni";"2022-01-22";"2";"6,21310966138552e-02";"14";"4,34917676296987e-01";NA;NA;"3219";"5128";"4,65868415793012e-01";NA;NA;"1100740";"328";"3,40867757859184e-01";NA;NA;"96225";"0,465868415793012025";"0,34086775785918422"
"2022-01-20";"bl_nw";"2022-01-21";"0";"0,00000000000000e+00";"275";"6,19788145143115e+00";"0";NA;"4437";"42830";"2,10086300685834e+00";"65389";"3,20740908604856e+00";"2038686";"2462";"1,54060835883284e+00";"1592";"9,96201668262341e-01";"159807";"2,100863006858339155";"1,54060835883284208"
"2022-01-20";"bl_rp";"2022-01-22";"2";"1,25786163522013e-01";"245";"1,54088050314465e+01";"245";"1,54088050314465e+01";"1590";"8178";"1,57054187343484e+00";"45306";"8,70077893346034e+00";"520712";"471";"9,34227229450968e-01";"1085";"2,15209457315138e+00";"50416";"1,570541873434835534";"0,93422722945096792"
"2022-01-20";"bl_sl";"2021-01-22";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"302";"1496";"1,27708251523792e+00";"3788";"3,23368219767462e+00";"117142";"112";"1,15368768026370e+00";"130";"1,33910177173465e+00";"9708";"1,277082515237916382";"1,15368768026369994"
"2022-01-20";"bl_sn";"2022-01-22";"2";"1,45243282498184e-01";"121";"8,78721859114016e+00";NA;NA;"1377";"4108";"9,87110850530080e-01";"1822";"4,37808171778434e-01";"416164";"220";"7,13567513217216e-01";"39";"1,26496059161234e-01";"30831";"0,987110850530079409";"0,71356751321721645"
"2022-01-20";"bl_st";"2022-01-22";"0";"0,00000000000000e+00";"25";"3,56633380884451e+00";"24";"3,42368045649073e+00";"701";"2060";"1,05249174866906e+00";"2093";"1,06935205338075e+00";"195726";"132";"9,42251409807981e-01";"59";"4,21157827111143e-01";"14009";"1,052491748669057925";"0,94225140980798061"
"2022-01-20";"bl_sh";"2022-01-22";"0";"0,00000000000000e+00";"14";"1,56599552572707e+00";"14";"1,56599552572707e+00";"894";"3836";"1,01179815734569e+00";"4509";"1,18931123343893e+00";"379127";"238";"7,68584899567267e-01";"199";"6,42640315184396e-01";"30966";"1,011798157345691562";"0,76858489956726728"
"2022-01-20";"bl_th";"2022-01-22";"0";"0,00000000000000e+00";"159";"1,63917525773196e+01";"90";"9,27835051546392e+00";"970";"1172";"4,68837507000560e-01";"2380";"9,52076166093287e-01";"249980";"90";"4,29922613929493e-01";"49";"2,34068978694946e-01";"20934";"0,468837507000560039";"0,42992261392949271"
"2022-01-20";"bereinigter_anteil";NA;NA;"4,11946446961895e-02";NA;"6,53347064881565e+00";NA;"5,59909670563231e+00";NA;NA;"1,45760815054358e+00";NA;"2,35103406171723e+00";NA;NA;"1,05895135986163e+00";NA;"6,92809402945247e-01";NA;NA;NA
"2022-01-20";"bereinigte_bezugsgrosse";NA;NA;"2,42750000000000e+04";NA;"2,42750000000000e+04";NA;"1,50560000000000e+04";NA;NA;"1,01276190000000e+07";NA;"9,02687900000000e+06";NA;NA;"9,01930000000000e+05";NA;"8,05705000000000e+05";NA;NA;NA
"2022-01-13";"bl_bw";"2022-01-14";"0";NA;"0";NA;"11";"2,47803559360216e-01";"4439";"4256";"2,90070404776347e-01";"5109";"3,48207165884013e-01";"1467230";"432";"3,13597955805918e-01";"281";"2,03983855512646e-01";"137756";"0,290070404776347268";"0,31359795580591771"
"2022-01-13";"bl_by";"2022-01-15";"0";"0,00000000000000e+00";"85";"1,41879485895510e+00";NA;NA;"5991";"14312";"8,85502190863092e-01";"17624";"1,09041997007903e+00";"1616258";"1089";"6,51035439284519e-01";"510";"3,04892629967956e-01";"167272";"0,885502190863092342";"0,65103543928451868"
"2022-01-13";"bl_be";"2022-01-15";"0";"0,00000000000000e+00";"92";"1,11380145278450e+01";"92";"1,11380145278450e+01";"826";"7028";"1,59183876856730e+00";"11650";"2,63871964339912e+00";"441502";"841";"1,71283095723014e+00";"388";"7,90224032586558e-01";"49100";"1,591838768567299667";"1,71283095723014256"
"2022-01-13";"bl_bb";"2022-01-15";"0";"0,00000000000000e+00";"34";"3,68364030335861e+00";"34";"3,68364030335861e+00";"923";"3289";"1,10480349344978e+00";"4600";"1,54517971111858e+00";"297700";"331";"1,32400000000000e+00";"154";"6,16000000000000e-01";"25000";"1,104803493449781682";"1,32400000000000007"
"2022-01-13";"bl_hb";"2022-01-15";"0";"0,00000000000000e+00";"3";"1,66666666666667e+00";"3";"1,66666666666667e+00";"180";"310";"3,65088151122940e-01";"1870";"2,20230594387064e+00";"84911";"14";"1,34589502018843e-01";"81";"7,78696404537589e-01";"10402";"0,365088151122940519";"0,13458950201884254"
"2022-01-13";"bl_hh";"2022-01-15";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"473";"4152";"1,61420751430704e+00";NA;NA;"257216";"159";"7,20173928797898e-01";"0";"0,00000000000000e+00";"22078";"1,614207514307041569";"0,72017392879789843"
"2022-01-13";"bl_he";"2022-01-15";"0";"0,00000000000000e+00";"13";"7,20221606648199e-01";"13";"7,20221606648199e-01";"1805";"2582";"3,39558127301420e-01";"304";"3,99789584429248e-02";"760400";"292";"4,71492467423423e-01";"24";"3,87528055416512e-02";"61931";"0,339558127301420321";"0,47149246742342282"
"2022-01-13";"bl_mv";"2022-01-15";"0";"0,00000000000000e+00";"9";"1,80000000000000e+00";"9";"1,80000000000000e+00";"500";"656";"3,97334948516051e-01";"1360";"8,23743185947910e-01";"165100";"22";"1,64179104477612e-01";"0";"0,00000000000000e+00";"13400";"0,397334948516050890";"0,16417910447761194"
"2022-01-13";"bl_ni";"2022-01-15";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";NA;NA;"3219";"1855";"1,68522993622472e-01";NA;NA;"1100740";"164";"1,70433878929592e-01";NA;NA;"96225";"0,168522993622472167";"0,17043387892959211"
"2022-01-13";"bl_nw";"2022-01-14";"0";"0,00000000000000e+00";"96";"2,16753217430571e+00";"0";NA;"4429";"20232";"9,87593093291718e-01";"28209";"1,37697773668773e+00";"2048617";"1709";"1,07092949661927e+00";"1046";"6,55466502904481e-01";"159581";"0,987593093291718294";"1,07092949661927173"
"2022-01-13";"bl_rp";"2022-01-15";"0";"0,00000000000000e+00";"129";"8,11320754716981e+00";"129";"8,11320754716981e+00";"1590";"5186";"9,95944015117762e-01";"31237";"5,99890150409439e+00";"520712";"343";"6,80339574738178e-01";"818";"1,62250079339892e+00";"50416";"0,995944015117761872";"0,68033957473817830"
"2022-01-13";"bl_sl";"2022-01-15";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"302";"829";"7,07688105034915e-01";"1661";"1,41793720441857e+00";"117142";"67";"6,90152451586321e-01";"81";"8,34363411619283e-01";"9708";"0,707688105034914861";"0,69015245158632055"
"2022-01-13";"bl_sn";"2022-01-15";"0";"0,00000000000000e+00";"42";"3,05010893246187e+00";NA;NA;"1377";"2656";"6,45028110694207e-01";"974";"2,36542688183794e-01";"411765";"116";"3,79060192144304e-01";"20";"6,53552055421214e-02";"30602";"0,645028110694206624";"0,37906019214430425"
"2022-01-13";"bl_st";"2022-01-15";"0";"0,00000000000000e+00";"4";"6,38977635782748e-01";"4";"6,38977635782748e-01";"626";"1070";"6,14367001027773e-01";"1175";"6,74655351595919e-01";"174163";"82";"6,04808968874465e-01";"29";"2,13895854845847e-01";"13558";"0,614367001027772863";"0,60480896887446534"
"2022-01-13";"bl_sh";"2022-01-15";"0";"0,00000000000000e+00";"7";"7,82997762863535e-01";"7";"7,82997762863535e-01";"894";"3565";"9,40318151964909e-01";"3908";"1,03078915508524e+00";"379127";"236";"7,62126202932248e-01";"184";"5,94200090421753e-01";"30966";"0,940318151964908977";"0,76212620293224831"
"2022-01-13";"bl_th";"2022-01-15";"0";"0,00000000000000e+00";"66";"6,16822429906542e+00";"66";"6,16822429906542e+00";"1070";"551";"2,20417633410673e-01";"1468";"5,87246979758381e-01";"249980";"46";"2,19738224897296e-01";"60";"2,86615075952995e-01";"20934";"0,220417633410672831";"0,21973822489729627"
"2022-01-13";"bereinigter_anteil";NA;NA;"0,00000000000000e+00";NA;"2,39619913241066e+00";NA;"2,45251582805731e+00";NA;NA;"7,18638070428691e-01";NA;"1,23611196528223e+00";NA;NA;"6,61120066212126e-01";NA;"4,57952121828221e-01";NA;NA;NA
"2022-01-13";"bereinigte_bezugsgrosse";NA;NA;"2,42050000000000e+04";NA;"2,42050000000000e+04";NA;"1,50050000000000e+04";NA;NA;"1,00925630000000e+07";NA;"8,99182300000000e+06";NA;NA;"8,98929000000000e+05";NA;"8,02704000000000e+05";NA;NA;NA
"2022-01-06";"bl_bw";"2022-01-08";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2022-01-06";"bl_by";"2022-01-08";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2022-01-06";"bl_be";"2022-01-08";"0";"0,00000000000000e+00";"14";"1,69491525423729e+00";"14";"1,69491525423729e+00";"826";"1858";"4,20836145702624e-01";"3703";"8,38727797382571e-01";"441502";"309";"6,29327902240326e-01";"236";"4,80651731160896e-01";"49100";"0,420836145702624231";"0,62932790224032586"
"2022-01-06";"bl_bb";"2022-01-08";"0";"0,00000000000000e+00";"12";"1,30010834236186e+00";"12";"1,30010834236186e+00";"923";"2185";"7,33960362781323e-01";"2616";"8,78736983540477e-01";"297700";"237";"9,48000000000000e-01";"103";"4,12000000000000e-01";"25000";"0,733960362781323483";"0,94800000000000006"
"2022-01-06";"bl_hb";"2022-01-08";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2022-01-06";"bl_hh";"2022-01-08";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"473";"2929";"1,13873164966410e+00";"0";"0,00000000000000e+00";"257216";"77";"3,48763474952441e-01";"3";"1,35881873358094e-02";"22078";"1,138731649664095569";"0,34876347495244131"
"2022-01-06";"bl_he";"2022-01-08";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2022-01-06";"bl_mv";"2022-01-08";"0";"0,00000000000000e+00";"1";"2,00000000000000e-01";"1";"2,00000000000000e-01";"500";"460";"2,78619018776499e-01";"272";"1,64748637189582e-01";"165100";"22";"1,64179104477612e-01";"0";"0,00000000000000e+00";"13400";"0,278619018776499083";"0,16417910447761194"
"2022-01-06";"bl_ni";"2022-01-08";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2022-01-06";"bl_nw";"2022-01-08";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2022-01-06";"bl_rp";"2022-01-08";"0";"0,00000000000000e+00";"12";"7,54716981132076e-01";"12";"7,54716981132076e-01";"1590";"2823";"5,42142297469619e-01";"10574";"2,03068106746148e+00";"520712";"238";"4,72072357981593e-01";"346";"6,86290066645509e-01";"50416";"0,542142297469618506";"0,47207235798159319"
"2022-01-06";"bl_sl";"2022-01-08";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"302";"313";"2,67197077051783e-01";"485";"4,14027419712827e-01";"117142";"35";"3,60527400082406e-01";"40";"4,12031314379893e-01";"9708";"0,267197077051783305";"0,36052740008240625"
"2022-01-06";"bl_sn";"2022-01-08";"0";"0,00000000000000e+00";"2";"1,45243282498184e-01";NA;NA;"1377";"1572";"3,80669173788070e-01";"958";"2,31985412524791e-01";"412957";"102";"3,31007626156093e-01";"22";"7,13938017199416e-02";"30815";"0,380669173788069914";"0,33100762615609280"
"2022-01-06";"bl_st";"2022-01-08";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2022-01-06";"bl_sh";"2022-01-08";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2022-01-06";"bl_th";"2022-01-08";"0";"0,00000000000000e+00";"53";"4,95327102803738e+00";"53";"4,95327102803738e+00";"1070";"301";"1,20409632770622e-01";"437";"1,74813985118809e-01";"249980";"32";"1,52861373841597e-01";"37";"1,76745963504347e-01";"20934";"0,120409632770621652";"0,15286137384159740"
"2022-01-06";"bereinigter_anteil";NA;NA;"0,00000000000000e+00";NA;"1,33125619600623e+00";NA;"1,30293159609121e+00";NA;NA;"5,05257463624590e-01";NA;"7,73461007533985e-01";NA;NA;"4,75048656361904e-01";NA;"3,55383357943744e-01";NA;NA;NA
"2022-01-06";"bereinigte_bezugsgrosse";NA;NA;"7,06100000000000e+03";NA;"7,06100000000000e+03";NA;"7,06100000000000e+03";NA;NA;"2,46230900000000e+06";NA;"2,46230900000000e+06";NA;NA;"2,21451000000000e+05";NA;"2,21451000000000e+05";NA;NA;NA
"2021-12-23";"bl_bw";"2021-12-24";"0";NA;"0";"0,00000000000000e+00";"94";"2,11759405271458e+00";"4439";"6067";"4,13500269214779e-01";"5982";"4,07707039796078e-01";"1467230";"336";"2,43909521182380e-01";"241";"1,74947007752838e-01";"137756";"0,413500269214778837";"0,24390952118238043"
"2021-12-23";"bl_by";"2021-12-25";"2";"3,34560053529609e-02";"291";"4,86784877885580e+00";NA;NA;"5978";"14543";"9,01257099653887e-01";"19781";"1,22586582467534e+00";"1613635";"844";"5,05673852348028e-01";"382";"2,28871340754676e-01";"166906";"0,901257099653887006";"0,50567385234802820"
"2021-12-23";"bl_be";"2021-12-24";"0";"0,00000000000000e+00";"64";"7,74818401937046e+00";"64";"7,74818401937046e+00";"826";"4035";"9,13925644730941e-01";"5442";"1,23261049780069e+00";"441502";"418";"8,51323828920570e-01";"133";"2,70875763747454e-01";"49100";"0,913925644730941178";"0,85132382892057024"
"2021-12-23";"bl_bb";"2021-12-25";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-12-23";"bl_hb";"2021-12-25";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-12-23";"bl_hh";"2021-12-25";"0";"0,00000000000000e+00";"10";"2,11416490486258e+00";"10";"2,11416490486258e+00";"473";"1099";"4,27267355063449e-01";"384";"1,49290868375218e-01";"257216";"45";"2,03822810037141e-01";"4";"1,81175831144125e-02";"22078";"0,427267355063448595";"0,20382281003714103"
"2021-12-23";"bl_he";"2021-12-25";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-12-23";"bl_mv";"2021-12-25";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-12-23";"bl_ni";"2021-12-24";"6";"1,86393289841566e-01";"12";"3,72786579683131e-01";NA;NA;"3219";"3041";"2,76268691970856e-01";NA;NA;"1100740";"162";"1,68355416991426e-01";NA;NA;"96225";"0,276268691970855962";"0,16835541699142637"
"2021-12-23";"bl_nw";"2021-12-24";"1";"2,34907211651398e-02";"144";"3,38266384778013e+00";"0";"0,00000000000000e+00";"4257";"15103";"7,76818177843683e-01";"27127";"1,39526893401083e+00";"1944213";"635";"4,17985900381124e-01";"676";"4,44973966389984e-01";"151919";"0,776818177843682789";"0,41798590038112415"
"2021-12-23";"bl_rp";"2021-12-24";"0";"0,00000000000000e+00";"62";"3,89937106918239e+00";"62";"3,89937106918239e+00";"1590";"3985";"7,65298283888215e-01";"16386";"3,14684508903194e+00";"520712";"226";"4,48270390352269e-01";"501";"9,93732148524278e-01";"50416";"0,765298283888214637";"0,44827039035226907"
"2021-12-23";"bl_sl";"2021-12-25";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-12-23";"bl_sn";"2021-12-25";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-12-23";"bl_st";"2021-12-25";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-12-23";"bl_sh";"2021-12-25";"1";"1,11856823266219e-01";"8";"8,94854586129754e-01";"10";"1,11856823266219e+00";"894";"538";"1,41904955331591e-01";"776";"2,04680753415083e-01";"379127";"37";"1,19485887747852e-01";"33";"1,06568494477814e-01";"30966";"0,141904955331590726";"0,11948588774785247"
"2021-12-23";"bl_th";"2021-12-25";"0";"0,00000000000000e+00";"278";"2,59813084112150e+01";"278";"2,59813084112150e+01";"1070";"1615";"6,46051684134731e-01";"4004";"1,60172813825106e+00";"249980";"123";"5,87560905703640e-01";"155";"7,40422279545237e-01";"20934";"0,646051684134730797";"0,58756090570364006"
"2021-12-23";"bereinigter_anteil";NA;NA;"5,46239143497023e-02";NA;"4,74681815698913e+00";NA;"5,57468790357297e+00";NA;NA;"6,27336003977751e-01";NA;"1,16215412123024e+00";NA;NA;"3,89095415117720e-01";NA;"3,37261437130500e-01";NA;NA;NA
"2021-12-23";"bereinigte_bezugsgrosse";NA;NA;"1,83070000000000e+04";NA;"1,83070000000000e+04";NA;"9,29200000000000e+03";NA;NA;"7,97435500000000e+06";NA;"6,87361500000000e+06";NA;NA;"7,26300000000000e+05";NA;"6,30075000000000e+05";NA;NA;NA
"2021-12-16";"bl_bw";"2021-12-17";"0";NA;"0";"0,00000000000000e+00";"98";"2,20770443793647e+00";"4439";"8589";"5,85388793849635e-01";"8118";"5,53287487306012e-01";"1467230";"476";"3,45538488341706e-01";"319";"2,31568860884462e-01";"137756";"0,585388793849635047";"0,34553848834170564"
"2021-12-16";"bl_by";"2021-12-18";"1";"1,67420056922819e-02";"359";"6,01038004352921e+00";NA;NA;"5973";"18440";"1,14244222426810e+00";"22713";"1,40717409109552e+00";"1614086";"1132";"6,78901283435288e-01";"301";"1,80520570948783e-01";"166740";"1,142442224268099604";"0,67890128343528855"
"2021-12-16";"bl_be";"2021-12-18";"0";"0,00000000000000e+00";"67";"8,11138014527845e+00";"67";"8,11138014527845e+00";"826";"4101";"9,28874614384533e-01";"5544";"1,25571345090169e+00";"441502";"421";"8,57433808553971e-01";"122";"2,48472505091650e-01";"49100";"0,928874614384532893";"0,85743380855397144"
"2021-12-16";"bl_bb";"2021-12-18";"1";"1,08342361863489e-01";"47";"5,09209100758397e+00";"47";"5,09209100758397e+00";"923";"5208";"1,74941215989251e+00";"6049";"2,03191132012093e+00";"297700";"341";"1,36400000000000e+00";"112";"4,48000000000000e-01";"25000";"1,749412159892509200";"1,36399999999999988"
"2021-12-16";"bl_hb";"2021-12-18";"0";"0,00000000000000e+00";"3";"1,66666666666667e+00";"3";"1,66666666666667e+00";"180";"285";"3,34672021419009e-01";"441";"5,17860917353625e-01";"85158";"8";"7,71679367222919e-02";"33";"3,18317738979454e-01";"10367";"0,334672021419009369";"0,07716793672229189"
"2021-12-16";"bl_hh";"2021-12-18";"0";"0,00000000000000e+00";"15";"3,17124735729387e+00";"15";"3,17124735729387e+00";"473";"1007";"3,91499751181886e-01";"573";"2,22769967653645e-01";"257216";"41";"1,85705226922729e-01";"7";"3,17057704502219e-02";"22078";"0,391499751181886069";"0,18570522692272851"
"2021-12-16";"bl_he";"2021-12-18";"0";"0,00000000000000e+00";"35";"1,93905817174515e+00";"35";"1,93905817174515e+00";"1805";"2865";"3,76775381378222e-01";"892";"1,17306680694371e-01";"760400";"137";"2,21213931633592e-01";"32";"5,16704073888683e-02";"61931";"0,376775381378221974";"0,22121393163359224"
"2021-12-16";"bl_mv";"2021-12-15";"0";"0,00000000000000e+00";"12";"2,38095238095238e+00";"12";"2,38095238095238e+00";"504";"791";"4,83496332518337e-01";"1035";"6,32640586797066e-01";"163600";"35";"2,63157894736842e-01";"28";"2,10526315789474e-01";"13300";"0,483496332518337457";"0,26315789473684209"
"2021-12-16";"bl_ni";"2021-12-18";"1";"3,10655483069276e-02";"8";"2,48524386455421e-01";NA;NA;"3219";"3154";"2,86534513145702e-01";NA;NA;"1100740";"264";"2,74356975837880e-01";NA;NA;"96225";"0,286534513145701997";"0,27435697583787999"
"2021-12-16";"bl_nw";"2021-12-17";"1";"2,31053604436229e-02";"118";"2,72643253234750e+00";"0";"0,00000000000000e+00";"4328";"17581";"8,81763185321233e-01";"25373";"1,27256568461155e+00";"1993846";"843";"5,40765924690487e-01";"595";"3,81679389312977e-01";"155890";"0,881763185321233323";"0,54076592469048690"
"2021-12-16";"bl_rp";"2021-12-18";"1";"6,28930817610063e-02";"90";"5,66037735849057e+00";"90";"5,66037735849057e+00";"1590";"5134";"9,85957688703160e-01";"22127";"4,24937393415170e+00";"520712";"372";"7,37860996509045e-01";"584";"1,15836242462710e+00";"50416";"0,985957688703160251";"0,73786099650904469"
"2021-12-16";"bl_sl";"2021-12-18";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"302";"707";"6,03541001519523e-01";"1620";"1,38293694831913e+00";"117142";"53";"5,45941491553358e-01";"59";"6,07746188710342e-01";"9708";"0,603541001519523279";"0,54594149155335803"
"2021-12-16";"bl_sn";"2021-12-18";"30";"2,17864923747277e+00";"259";"1,88090050835149e+01";NA;NA;"1377";"9968";"2,41381063888008e+00";"3985";"9,64991512433498e-01";"412957";"550";"1,78484504299854e+00";"62";"2,01200713938017e-01";"30815";"2,413810638880077075";"1,78484504299853963"
"2021-12-16";"bl_st";"2021-12-18";"0";"0,00000000000000e+00";"96";"1,49765990639626e+01";"81";"1,26365054602184e+01";"641";"4715";"2,75890720358570e+00";"4306";"2,51958736344433e+00";"170901";"300";"2,26894569656633e+00";"95";"7,18499470579337e-01";"13222";"2,758907203585701851";"2,26894569656632905"
